FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,WordCount,SymbolCount,SameyCount,BottomLineDistance,TopLineDistance,Label
image-081,5,522,43,656,692,11.222222222222221,101,15,6.733333333333333,1,9,0,345,649,Paragraph
image-081,6,217,38,30,719,12.663808704355253,732,293,2.4982935153583616,76,580,0,318,676,Paragraph
image-081,7,59,39,33,1048,10.398658605902265,728,122,5.967213114754099,50,323,0,-11,1005,Comment
image-081,8,17,69,420,1194,9.424242424242424,311,18,17.27777777777778,8,33,0,-157,1151,Garbage
image-082,0,1115,34,743,94,11.5,23,20,1.15,1,2,0,1135,-28,Garbage
image-082,1,1113,121,118,99,11.22,561,17,33,6,50,0,1130,-23,Garbage
image-082,2,1019,39,34,164,12.078216171158655,727,46,15.804347826086957,15,121,0,1065,42,Paragraph
image-082,3,990,39,511,223,11.904761904761905,250,16,15.625,2,21,0,1006,101,Paragraph
image-082,4,623,35,31,251,12.579680458497721,734,355,2.067605633802817,97,679,0,978,129,Paragraph
image-082,5,379,35,31,616,12.496030838163499,734,234,3.1367521367521367,64,469,0,613,494,Paragraph
image-082,6,349,37,421,863,11.4,342,17,20.11764705882353,5,30,0,366,741,Paragraph
image-082,7,289,36,31,889,12.43859649122807,733,51,14.372549019607844,16,115,0,340,767,Paragraph
image-082,8,227,40,33,951,13.033619210977701,727,51,14.254901960784315,15,109,0,278,829,Paragraph
image-082,9,199,29,689,1013,13.666666666666666,82,17,4.823529411764706,1,6,0,216,891,Paragraph
image-083,0,885,193,209,322,15.307692307692308,398,22,18.09090909090909,4,26,0,807,322,Title
image-083,1,835,149,137,374,13.526315789473685,514,20,25.7,7,38,0,755,374,Title
image-083,2,790,136,122,419,10.84,542,20,27.1,6,50,0,710,419,Title
image-083,3,159,39,25,471,12.258210613479708,736,599,1.2287145242070117,166,1186,0,658,471,Paragraph
image-083,4,129,86,308,1080,13.096774193548388,406,20,20.3,4,31,0,49,1080,Paragraph
image-083,5,37,86,221,1146,10.022606382978722,493,46,10.717391304347826,20,96,0,-17,1146,Comment
image-083,6,12,72,708,1200,10,20,17,1.1764705882352942,1,2,0,-71,1200,Garbage
image-084,0,1178,37,740,32,11.5,23,19,1.2105263157894737,1,2,0,1197,-27,Garbage
image-084,1,1177,121,123,36,10.49056603773585,556,16,34.75,7,53,0,1193,-23,Garbage
image-084,2,901,37,30,97,12.37480236819975,733,231,3.173160173160173,60,466,0,1132,38,Paragraph
image-084,3,324,37,30,338,12.286338490768273,733,567,1.2927689594356262,160,1138,0,891,279,Paragraph
image-084,4,50,36,30,919,12.584197344893663,734,260,2.8230769230769233,69,529,0,310,860,Paragraph
image-085,0,1173,174,169,37,10.386363636363637,457,19,24.05263157894737,6,44,0,1192,-26,Garbage
image-085,1,1173,744,31,38,12.5,25,18,1.3888888888888888,1,2,0,1191,-25,Garbage
image-085,2,834,40,29,104,12.158472727654516,731,291,2.5120274914089347,73,584,0,1125,41,Paragraph
image-085,3,469,36,30,407,12.524707906626643,734,353,2.0793201133144477,97,705,0,822,344,Paragraph
image-085,4,438,39,526,773,13.055555555555555,235,18,13.055555555555555,2,18,0,456,710,Paragraph
image-085,5,226,37,32,800,12.60522596132076,731,203,3.600985221674877,59,408,0,429,737,Paragraph
image-085,6,197,38,556,1016,12.875,206,16,12.875,2,16,0,213,953,Paragraph
image-085,7,45,38,31,1041,12.457726438987091,731,143,5.111888111888112,38,292,0,188,978,Paragraph
image-086,0,1186,34,740,23,13,26,20,1.3,1,2,0,1206,-27,Garbage
image-086,1,1186,118,118,27,11.28,564,16,35.25,6,50,0,1202,-23,Garbage
image-086,2,878,35,27,92,12.845209582929735,738,259,2.8494208494208495,67,517,0,1137,42,Paragraph
image-086,3,848,37,607,365,12,156,16,9.75,1,13,0,864,315,Paragraph
image-086,4,756,37,32,391,12.687360053739363,731,82,8.914634146341463,25,171,0,838,341,Paragraph
image-086,5,727,36,537,486,11.947368421052632,227,16,14.1875,3,19,0,743,436,Paragraph
image-086,6,576,35,34,512,12.481844302769893,731,141,5.184397163120567,35,259,0,717,462,Paragraph
image-087,0,942,213,318,253,22.416666666666668,269,34,7.911764705882353,1,12,0,845,122,Title
image-087,1,816,137,196,361,35.92307692307692,467,52,8.98076923076923,2,13,0,737,230,Title
image-087,2,688,283,374,524,13,143,17,8.411764705882353,1,11,0,574,393,Garbage
image-087,3,650,229,330,566,8.925925925925926,241,13,18.53846153846154,4,27,0,532,435,Garbage
image-087,4,610,302,378,603,8.571428571428571,120,16,7.5,6,14,0,495,472,Garbage
image-087,5,579,176,264,636,6.545454545454546,360,14,25.714285714285715,7,55,0,462,505,Garbage
image-087,6,324,309,381,890,11,110,15,7.333333333333333,1,10,0,208,759,Garbage
image-087,7,305,199,286,908,7.159090909090909,315,16,19.6875,10,44,0,190,777,Garbage
image-087,8,289,335,427,927,7.6,38,13,2.923076923076923,1,5,0,171,796,Garbage
image-088,0,880,81,33,328,12.035087719298245,686,21,32.666666666666664,8,57,0,651,328,Paragraph
image-088,1,269,35,32,363,12.568843653331768,733,597,1.2278056951423786,167,1175,0,616,363,Paragraph
image-088,2,41,36,38,989,10.143912822704838,726,199,3.648241206030151,64,328,0,-10,989,Comment
image-089,0,1175,33,744,37,11.5,23,17,1.3529411764705883,1,2,0,1113,-25,Garbage
image-089,1,1173,119,125,39,10.49056603773585,556,17,32.705882352941174,7,53,0,1111,-23,Garbage
image-089,2,987,34,35,103,12.527681704260653,731,139,5.258992805755396,39,293,0,1047,41,Paragraph
image-089,3,652,31,34,256,12.529342716815416,735,321,2.289719626168224,93,646,0,894,194,Paragraph
image-089,4,531,32,35,591,13.162407922924471,733,107,6.850467289719626,29,225,0,559,529,Paragraph
image-089,5,104,31,33,710,12.361643777311132,736,415,1.7734939759036144,118,836,0,440,648,Paragraph
image-089,6,44,95,264,1165,9.382978723404255,441,20,22.05,13,47,0,-15,1103,Comment
image-090,0,1169,264,268,41,10.72,268,19,14.105263157894736,3,25,0,1188,-24,Garbage
image-090,1,1170,740,37,39,11.5,23,20,1.15,1,2,0,1190,-26,Garbage
image-090,2,1105,37,35,102,12.338983050847459,728,22,33.09090909090909,8,59,0,1127,37,Paragraph
image-090,3,802,35,33,136,12.542117418189045,732,291,2.515463917525773,81,587,0,1093,71,Paragraph
image-090,4,772,38,668,443,11.75,94,14,6.714285714285714,1,8,0,786,378,Paragraph
image-090,5,558,37,32,469,12.381168259119116,731,202,3.618811881188119,55,413,0,760,404,Paragraph
image-090,6,526,41,530,686,12.722222222222221,229,17,13.470588235294118,2,18,0,543,621,Paragraph
image-090,7,406,36,32,712,12.700054734537494,732,111,6.594594594594595,31,225,0,517,647,Paragraph
image-090,8,376,37,609,837,11.846153846153847,154,16,9.625,1,13,0,392,772,Paragraph
image-090,9,133,37,34,953,12.862818029923291,729,143,5.0979020979020975,46,301,0,276,888,Paragraph
image-090,10,41,36,35,1108,11.780925013683635,729,80,9.1125,27,187,0,121,1043,Paragraph
image-091,0,1176,32,743,35,12.5,25,18,1.3888888888888888,1,2,0,1075,-27,Garbage
image-091,1,1174,119,123,38,10.528301886792454,558,17,32.8235294117647,7,53,0,1072,-24,Garbage
image-091,2,925,34,34,101,12.98444675747884,732,203,3.605911330049261,53,398,0,1009,39,Paragraph
image-091,3,893,35,545,318,12.222222222222221,220,18,12.222222222222221,2,18,0,792,256,Paragraph
image-091,4,803,36,35,345,12.465019361976767,729,81,9,21,166,0,765,283,Paragraph
image-091,5,757,77,209,454,10.708333333333334,514,18,28.555555555555557,7,48,0,656,392,Paragraph
image-091,6,695,195,490,499,8.607142857142858,115,35,3.2857142857142856,5,23,0,611,437,Garbage
image-091,7,726,591,162,490,9.4,47,13,3.6153846153846154,1,5,0,620,428,Garbage
image-091,8,685,559,138,511,8.583333333333334,103,33,3.121212121212121,4,25,0,599,449,Garbage
image-091,9,665,328,266,545,10.3,206,19,10.842105263157896,3,20,0,565,483,Garbage
image-091,10,642,231,515,568,10.8,54,19,2.8421052631578947,2,5,0,542,506,Garbage
image-091,11,641,599,177,569,12,24,19,1.263157894736842,1,2,0,541,507,Garbage
image-091,12,615,400,337,595,10.5,63,19,3.3157894736842106,1,6,0,515,533,Garbage
image-091,13,590,60,531,619,11,209,20,10.45,4,19,0,491,557,Garbage
image-091,14,590,600,174,620,13,26,19,1.368421052631579,1,2,0,490,558,Garbage
image-091,15,563,287,221,646,9.733333333333333,292,20,14.6,6,30,0,464,584,Garbage
image-091,16,540,237,530,670,11,33,19,1.736842105263158,1,3,0,440,608,Garbage
image-091,17,514,236,528,690,12,36,25,1.44,1,3,0,420,628,Garbage
image-091,18,518,599,172,671,13.25,29,40,0.725,2,5,0,439,609,Garbage
image-091,19,486,339,281,724,10.588235294117647,180,19,9.473684210526315,2,17,0,386,662,Garbage
image-091,20,464,235,530,746,11.666666666666666,35,19,1.8421052631578947,1,3,0,364,684,Garbage
image-091,21,438,69,532,772,10.473684210526315,199,19,10.473684210526315,4,19,0,338,710,Garbage
image-091,22,387,234,529,798,12.166666666666668,37,44,0.8409090909090909,2,7,0,312,736,Garbage
image-091,23,385,597,174,747,13.125,29,97,0.29896907216494845,4,11,0,363,685,Garbage
image-091,24,360,287,231,850,9.096774193548388,282,19,14.842105263157896,6,31,0,260,788,Garbage
image-091,25,338,236,528,873,12,36,18,2,1,3,0,237,811,Garbage
image-091,26,311,235,530,898,11.666666666666666,35,20,1.75,1,3,0,212,836,Garbage
image-091,27,311,599,173,875,13.5,28,43,0.6511627906976745,2,5,0,235,813,Garbage
image-091,28,284,341,281,927,10.470588235294118,178,18,9.88888888888889,2,17,0,183,865,Garbage
image-091,29,260,232,530,949,12.666666666666666,38,20,1.9,1,3,0,161,887,Garbage
image-091,30,234,69,532,975,10.473684210526315,199,20,9.95,4,19,0,135,913,Garbage
image-091,31,210,232,530,1001,12.666666666666666,38,18,2.111111111111111,1,3,0,109,939,Garbage
image-091,32,209,597,173,951,13.166666666666666,30,69,0.43478260869565216,3,8,0,159,889,Garbage
image-091,33,181,287,233,1030,9.655172413793103,280,18,15.555555555555555,6,29,0,80,968,Garbage
image-091,34,158,235,529,1051,12,36,20,1.8,1,3,0,59,989,Garbage
image-091,35,134,233,532,1075,11.666666666666666,35,20,1.75,1,3,0,35,1013,Garbage
image-091,36,133,598,175,1054,12.75,27,42,0.6428571428571429,2,5,0,56,992,Garbage
image-091,37,40,70,81,1117,9.800530303030303,649,72,9.01388888888889,25,169,0,-7,1055,Comment
image-092,0,1176,262,271,35,10.68,267,18,14.833333333333334,3,25,0,1194,-23,Garbage
image-092,1,1178,738,38,33,12,24,18,1.3333333333333333,1,2,0,1196,-25,Garbage
image-092,2,1047,71,531,113,11.807017543859649,198,69,2.869565217391304,6,27,0,1116,55,Garbage
image-092,3,1115,334,281,96,10.882352941176471,185,18,10.277777777777779,2,17,0,1133,38,Garbage
image-092,4,1046,597,176,114,12.666666666666666,27,69,0.391304347826087,3,8,0,1115,56,Garbage
image-092,5,975,232,533,209,11.5,35,45,0.7777777777777778,2,7,0,1020,151,Garbage
image-092,6,1020,288,237,192,8.870967741935484,275,17,16.176470588235293,6,31,0,1037,134,Garbage
image-092,7,973,598,176,212,14,26,44,0.5909090909090909,2,4,0,1017,154,Garbage
image-092,8,904,68,533,281,10.991228070175438,199,44,4.5227272727272725,5,23,0,948,223,Garbage
image-092,9,879,233,533,331,11.333333333333334,34,19,1.7894736842105263,1,3,0,898,273,Garbage
image-092,10,948,335,282,264,10.764705882352942,183,17,10.764705882352942,2,17,0,965,206,Garbage
image-092,11,878,598,177,282,12.166666666666666,25,69,0.36231884057971014,3,8,0,947,224,Garbage
image-092,12,808,231,533,378,11.666666666666668,36,43,0.8372093023255814,2,7,0,851,320,Garbage
image-092,13,850,285,235,361,9.655172413793103,280,18,15.555555555555555,6,29,0,868,303,Garbage
image-092,14,807,597,176,378,12.75,27,44,0.6136363636363636,2,5,0,851,320,Garbage
image-092,15,763,231,532,449,12.333333333333334,37,17,2.176470588235294,1,3,0,780,391,Garbage
image-092,16,780,333,281,432,10.941176470588236,186,17,10.941176470588236,2,17,0,797,374,Garbage
image-092,17,761,598,179,449,11.5,23,19,1.2105263157894737,1,2,0,780,391,Garbage
image-092,18,716,56,538,494,11.444444444444445,206,19,10.842105263157896,4,18,0,735,436,Garbage
image-092,19,690,241,533,517,13,26,22,1.1818181818181819,1,2,0,712,459,Garbage
image-092,20,735,337,287,477,10.352941176470589,176,17,10.352941176470589,2,17,0,752,419,Garbage
image-092,21,690,594,178,496,13,28,43,0.6511627906976745,2,5,0,733,438,Garbage
image-092,22,620,241,532,567,12.75,27,42,0.6428571428571429,2,5,0,662,509,Garbage
image-092,23,662,285,235,549,9.655172413793103,280,18,15.555555555555555,6,29,0,680,491,Garbage
image-092,24,618,594,179,569,12,27,42,0.6428571428571429,2,5,0,660,511,Garbage
image-092,25,573,242,530,635,14,28,21,1.3333333333333333,1,2,0,594,577,Garbage
image-092,26,549,70,532,662,11,198,18,11,4,18,0,567,604,Garbage
image-092,27,524,245,532,687,11.5,23,18,1.2777777777777777,1,2,0,542,629,Garbage
image-092,28,592,336,281,618,10.764705882352942,183,19,9.631578947368421,2,17,0,611,560,Garbage
image-092,29,523,595,178,638,12.333333333333334,27,68,0.39705882352941174,3,8,0,591,580,Garbage
image-092,30,453,240,534,734,12.5,26,42,0.6190476190476191,2,5,0,495,676,Garbage
image-092,31,495,285,235,716,9.655172413793103,280,18,15.555555555555555,6,29,0,513,658,Garbage
image-092,32,450,594,178,733,13.25,28,46,0.6086956521739131,2,5,0,496,675,Garbage
image-092,33,355,56,589,856,10.333333333333334,155,18,8.61111111111111,3,15,0,373,798,Garbage
image-092,34,331,237,535,802,12.625,28,96,0.2916666666666667,4,11,0,427,744,Garbage
image-092,35,425,335,287,786,10.470588235294118,178,18,9.88888888888889,2,17,0,443,728,Garbage
image-092,36,329,594,180,807,12.125,26,93,0.27956989247311825,4,11,0,422,749,Garbage
image-092,37,260,238,536,926,12.5,26,43,0.6046511627906976,2,5,0,303,868,Garbage
image-092,38,303,285,235,909,9.655172413793103,280,17,16.470588235294116,6,29,0,320,851,Garbage
image-092,39,257,592,180,927,13.5,28,45,0.6222222222222222,2,5,0,302,869,Garbage
image-092,40,214,238,537,996,12.5,25,19,1.3157894736842106,1,2,0,233,938,Garbage
image-092,41,188,69,539,1023,10.666666666666666,192,18,10.666666666666666,4,18,0,206,965,Garbage
image-092,42,162,239,536,1046,12.5,25,21,1.1904761904761905,1,2,0,183,988,Garbage
image-092,43,231,335,287,978,10.470588235294118,178,20,8.9,2,17,0,251,920,Garbage
image-092,44,161,592,179,999,13.333333333333334,29,69,0.42028985507246375,3,8,0,230,941,Garbage
image-092,45,116,239,239,1075,11.327586206896552,322,38,8.473684210526315,7,32,0,154,1017,Garbage
image-092,46,92,236,535,1117,14.5,29,20,1.45,1,2,0,112,1059,Garbage
image-092,47,90,592,180,1096,13.5,28,43,0.6511627906976745,2,5,0,133,1038,Garbage
image-092,48,47,238,537,1163,12.5,25,19,1.3157894736842106,1,2,0,66,1105,Garbage
image-092,49,64,331,287,1147,10.705882352941176,182,18,10.11111111111111,2,17,0,82,1089,Garbage
image-092,50,44,594,183,1166,11.5,23,19,1.2105263157894737,1,2,0,63,1108,Garbage
image-093,0,1179,36,741,34,11.5,23,16,1.4375,1,2,0,1195,-25,Garbage
image-093,1,1176,114,117,37,11.820754716981131,569,16,35.5625,8,55,0,1192,-22,Garbage
image-093,2,1022,37,35,94,12.620063092636753,728,113,6.442477876106195,29,202,0,1135,35,Paragraph
image-093,3,974,79,37,237,10.523076923076923,684,18,38,9,65,0,992,178,Paragraph
image-093,4,949,39,694,266,9.571428571428571,67,14,4.785714285714286,1,7,0,963,207,Paragraph
image-093,5,914,592,161,301,9.4,47,14,3.357142857142857,1,5,0,928,242,Garbage
image-093,6,898,226,499,319,9.375,75,12,6.25,1,8,0,910,260,Garbage
image-093,7,877,213,490,337,8.083333333333334,97,15,6.466666666666667,3,12,0,892,278,Garbage
image-093,8,873,559,138,323,8.473484848484848,103,33,3.121212121212121,4,24,0,906,264,Garbage
image-093,9,817,247,525,365,13.25,28,47,0.5957446808510638,2,5,0,864,306,Garbage
image-093,10,794,248,527,417,12.5,25,18,1.3888888888888888,1,2,0,812,358,Garbage
image-093,11,792,600,171,367,13.333333333333334,29,70,0.4142857142857143,3,8,0,862,308,Garbage
image-093,12,767,291,223,444,9.862068965517242,286,18,15.88888888888889,6,29,0,785,385,Garbage
image-093,13,741,314,250,473,10.727272727272727,236,15,15.733333333333333,4,22,0,756,414,Garbage
image-093,14,707,78,612,506,11,110,16,6.875,1,10,0,723,447,Garbage
image-093,15,655,53,587,534,9.958333333333332,160,40,4,5,28,0,695,475,Garbage
image-093,16,579,53,584,585,10.738095238095239,163,65,2.5076923076923077,7,36,0,644,526,Garbage
image-093,17,591,246,525,517,12.5,29,121,0.2396694214876033,5,14,0,712,458,Garbage
image-093,18,590,600,170,519,12.3,30,120,0.25,5,14,0,710,460,Garbage
image-093,19,543,342,275,668,10.764705882352942,183,18,10.166666666666666,2,17,0,561,609,Garbage
image-093,20,494,245,525,690,13.5,30,45,0.6666666666666666,2,5,0,539,631,Garbage
image-093,21,467,71,531,743,11,198,19,10.421052631578947,4,18,0,486,684,Garbage
image-093,22,419,246,528,767,12.5,26,43,0.6046511627906976,2,5,0,462,708,Garbage
image-093,23,417,599,171,691,13,30,121,0.24793388429752067,5,14,0,538,632,Garbage
image-093,24,356,291,229,829,10.015086206896552,280,44,6.363636363636363,10,54,0,400,770,Garbage
image-093,25,291,72,619,897,10.7,109,41,2.658536585365854,2,17,0,332,838,Garbage
image-093,26,302,246,528,882,13,26,45,0.5777777777777777,2,5,0,347,823,Garbage
image-093,27,275,246,526,933,14,28,21,1.3333333333333333,1,2,0,296,874,Garbage
image-093,28,277,600,171,887,14.833333333333334,29,65,0.4461538461538462,3,6,0,342,828,Garbage
image-093,29,244,341,279,967,10.588235294117647,180,18,10,2,17,0,262,908,Garbage
image-093,30,196,245,527,991,13,28,42,0.6666666666666666,2,5,0,238,932,Garbage
image-093,31,195,600,171,990,13.75,29,44,0.6590909090909091,2,5,0,239,931,Garbage
image-093,32,115,38,33,1063,12.830896686159843,729,51,14.294117647058824,15,112,0,166,1004,Paragraph
image-093,33,48,37,39,1137,10.43465909090909,724,44,16.454545454545453,12,87,0,92,1078,Paragraph
image-094,0,1178,264,268,33,10.72,268,18,14.88888888888889,3,25,0,843,-22,Garbage
image-094,1,1180,741,33,30,13,26,19,1.368421052631579,1,2,0,846,-25,Garbage
image-094,2,1087,200,502,109,8.458333333333332,98,33,2.9696969696969697,4,21,0,767,54,Garbage
image-094,3,1083,558,139,90,8.624747474747474,103,56,1.8392857142857142,5,30,0,786,35,Garbage
image-094,4,1010,61,616,177,10.180555555555555,123,42,2.9285714285714284,4,22,0,699,122,Garbage
image-094,5,1004,236,528,157,11.333333333333334,36,68,0.5294117647058824,3,11,0,719,102,Garbage
image-094,6,1029,599,173,156,13.5,28,44,0.6363636363636364,2,5,0,720,101,Garbage
image-094,7,1003,601,173,206,13,26,20,1.3,1,2,0,670,151,Garbage
image-094,8,971,284,223,240,9.766666666666667,293,18,16.27777777777778,6,30,0,636,185,Garbage
image-094,9,930,93,628,281,9.875,79,18,4.388888888888889,2,8,0,595,226,Garbage
image-094,10,922,244,528,264,13,28,43,0.6511627906976745,2,5,0,612,209,Garbage
image-094,11,923,599,176,262,11.75,25,44,0.5681818181818182,2,5,0,614,207,Garbage
image-094,12,890,338,280,322,10.705882352941176,182,17,10.705882352941176,2,17,0,554,267,Garbage
image-094,13,851,67,619,361,10.363636363636363,114,17,6.705882352941177,2,11,0,515,306,Garbage
image-094,14,815,71,587,398,10.142857142857142,142,16,8.875,3,14,0,478,343,Garbage
image-094,15,862,246,531,345,11.5,23,22,1.0454545454545454,1,2,0,531,290,Garbage
image-094,16,817,241,534,395,12.5,25,17,1.4705882352941178,1,2,0,481,340,Garbage
image-094,17,790,245,530,422,12.5,25,17,1.4705882352941178,1,2,0,454,367,Garbage
image-094,18,765,243,531,445,13,26,19,1.368421052631579,1,2,0,431,390,Garbage
image-094,19,767,596,175,343,12.3,29,119,0.24369747899159663,5,14,0,533,288,Garbage
image-094,20,739,281,223,473,9.866666666666667,296,17,17.41176470588235,6,30,0,403,418,Garbage
image-094,21,715,245,530,497,12.5,25,17,1.4705882352941178,1,2,0,379,442,Garbage
image-094,22,715,597,175,495,14,28,19,1.4736842105263157,1,2,0,381,440,Garbage
image-094,23,687,338,280,522,10.705882352941176,182,20,9.1,2,17,0,354,467,Garbage
image-094,24,663,247,529,546,12,24,20,1.2,1,2,0,330,491,Garbage
image-094,25,638,246,527,572,13.5,27,19,1.4210526315789473,1,2,0,304,517,Garbage
image-094,26,637,599,175,546,13,26,46,0.5652173913043478,2,5,0,330,491,Garbage
image-094,27,613,246,527,598,13.5,27,18,1.5,1,2,0,278,543,Garbage
image-094,28,614,601,176,597,11.5,23,18,1.2777777777777777,1,2,0,279,542,Garbage
image-094,29,473,38,39,645,12.435680698611733,723,111,6.513513513513513,32,232,0,231,590,Paragraph
image-094,30,443,38,480,771,12.26086956521739,282,15,18.8,3,23,0,105,716,Paragraph
image-094,31,374,31,41,812,10.46031746031746,728,43,16.930232558139537,16,136,0,64,757,Paragraph
image-094,32,349,37,439,865,9.818181818181818,324,15,21.6,5,33,0,11,810,Paragraph
image-094,33,303,647,106,909,9.4,47,17,2.764705882352941,1,5,0,-33,854,Garbage
image-094,34,268,223,479,928,8.270833333333332,98,33,2.9696969696969697,4,21,0,-52,873,Garbage
image-094,35,262,616,81,932,8.609848484848484,103,35,2.942857142857143,4,24,0,-56,877,Garbage
image-094,36,178,241,532,981,12.166666666666666,27,70,0.38571428571428573,3,8,0,-105,926,Garbage
image-094,37,230,595,179,981,13,26,18,1.4444444444444444,1,2,0,-105,926,Garbage
image-094,38,178,595,179,1006,13,26,45,0.5777777777777777,2,5,0,-130,951,Garbage
image-094,39,151,287,239,1061,9.448275862068966,274,17,16.11764705882353,6,29,0,-185,1006,Garbage
image-094,40,127,311,259,1087,10.454545454545455,230,15,15.333333333333334,4,22,0,-211,1032,Garbage
image-094,41,101,364,313,1111,10.25,123,17,7.235294117647059,2,12,0,-235,1056,Garbage
image-094,42,77,56,533,1133,10.55,211,19,11.105263157894736,4,20,0,-257,1078,Garbage
image-094,43,50,333,284,1161,10.764705882352942,183,18,10.166666666666666,2,17,0,-285,1106,Garbage
image-095,0,1170,32,739,38,14.5,29,21,1.380952380952381,1,2,0,1191,-28,Garbage
image-095,1,1169,121,121,42,10.528301886792454,558,18,31,7,53,0,1187,-24,Garbage
image-095,2,1035,247,527,99,12.625,26,95,0.2736842105263158,4,11,0,1130,33,Garbage
image-095,3,1007,63,532,201,11.38888888888889,205,21,9.761904761904763,4,18,0,1028,135,Garbage
image-095,4,958,246,528,225,13,26,46,0.5652173913043478,2,5,0,1004,159,Garbage
image-095,5,958,599,173,99,12.714285714285714,28,172,0.16279069767441862,7,20,0,1130,33,Garbage
image-095,6,859,293,230,300,9.962317136886101,277,70,3.9571428571428573,12,69,0,929,234,Garbage
image-095,7,814,56,528,395,10.8,216,20,10.8,4,20,0,834,329,Garbage
image-095,8,783,341,274,427,10.882352941176471,185,19,9.736842105263158,2,17,0,802,361,Garbage
image-095,9,754,246,526,456,14,28,19,1.4736842105263157,1,2,0,773,390,Garbage
image-095,10,730,246,527,481,13.5,27,18,1.5,1,2,0,748,415,Garbage
image-095,11,728,602,172,456,12.75,26,45,0.5777777777777777,2,5,0,773,390,Garbage
image-095,12,703,246,528,505,13,26,21,1.2380952380952381,1,2,0,724,439,Garbage
image-095,13,702,598,173,505,14.5,29,22,1.3181818181818181,1,2,0,724,439,Garbage
image-095,14,561,35,33,553,12.212549697298275,732,115,6.3652173913043475,34,239,0,676,487,Paragraph
image-095,15,409,36,35,679,12.474055799932326,729,141,5.170212765957447,33,250,0,550,613,Paragraph
image-095,16,226,37,32,827,12.49433625435914,731,176,4.153409090909091,44,330,0,402,761,Paragraph
image-095,17,176,79,226,1034,10.53191489361702,495,19,26.05263157894737,6,47,0,195,968,Paragraph
image-095,18,140,594,161,1074,9,45,15,3,1,5,0,155,1008,Garbage
image-095,19,125,219,509,1090,9,72,14,5.142857142857143,1,8,0,139,1024,Garbage
image-095,20,104,196,501,1110,8.583333333333334,103,15,6.866666666666666,3,12,0,119,1044,Garbage
image-095,21,98,565,135,1097,8.348484848484848,100,34,2.9411764705882355,4,24,0,132,1031,Garbage
image-095,22,41,248,526,1144,12.25,26,44,0.5909090909090909,2,5,0,85,1078,Garbage
image-095,23,38,602,171,1149,13.25,27,42,0.6428571428571429,2,5,0,80,1083,Garbage
image-096,0,1164,265,267,46,10.72,268,19,14.105263157894736,3,25,0,1183,-24,Garbage
image-096,1,1166,741,31,42,14,28,21,1.3333333333333333,1,2,0,1187,-28,Garbage
image-096,2,1080,297,235,107,10.368131868131869,268,42,6.380952380952381,3,34,0,1122,37,Garbage
image-096,3,1019,63,583,168,9.779166666666667,154,42,3.6666666666666665,5,32,0,1061,98,Garbage
image-096,4,994,107,625,223,9.714285714285714,68,12,5.666666666666667,2,7,0,1006,153,Garbage
image-096,5,995,242,532,214,13,26,20,1.3,1,2,0,1015,144,Garbage
image-096,6,993,597,178,216,12.5,25,20,1.25,1,2,0,1013,146,Garbage
image-096,7,956,290,230,253,9.655172413793103,280,20,14,6,29,0,976,183,Garbage
image-096,8,934,246,531,277,11.5,23,18,1.2777777777777777,1,2,0,952,207,Garbage
image-096,9,934,600,176,277,12,24,18,1.3333333333333333,1,2,0,952,207,Garbage
image-096,10,901,337,281,310,10.705882352941176,182,18,10.11111111111111,2,17,0,919,240,Garbage
image-096,11,852,100,530,333,11.25,170,44,3.8636363636363638,4,20,0,896,263,Garbage
image-096,12,853,599,175,334,12.5,26,42,0.6190476190476191,2,5,0,895,264,Garbage
image-096,13,820,287,233,391,9.655172413793103,280,18,15.555555555555555,6,29,0,838,321,Garbage
image-096,14,797,244,530,414,13,26,18,1.4444444444444444,1,2,0,815,344,Garbage
image-096,15,795,598,176,414,13,26,20,1.3,1,2,0,815,344,Garbage
image-096,16,764,338,282,447,10.588235294117647,180,18,10,2,17,0,782,377,Garbage
image-096,17,716,102,531,470,11.052083333333332,167,43,3.883720930232558,4,20,0,759,400,Garbage
image-096,18,716,599,175,470,13,26,43,0.6046511627906976,2,5,0,759,400,Garbage
image-096,19,678,290,230,533,9.03225806451613,280,18,15.555555555555555,6,31,0,696,463,Garbage
image-096,20,655,244,530,555,13,26,19,1.368421052631579,1,2,0,674,485,Garbage
image-096,21,653,599,177,557,12,24,19,1.263157894736842,1,2,0,672,487,Garbage
image-096,22,616,340,282,595,10.470588235294118,178,18,9.88888888888889,2,17,0,634,525,Garbage
image-096,23,589,237,529,621,11.333333333333334,34,19,1.7894736842105263,1,3,0,608,551,Garbage
image-096,24,563,71,530,647,10.473684210526315,199,19,10.473684210526315,4,19,0,582,577,Garbage
image-096,25,563,596,176,622,13.5,28,44,0.6363636363636364,2,5,0,607,552,Garbage
image-096,26,421,38,37,694,12.726719694717017,725,114,6.359649122807017,28,227,0,535,624,Paragraph
image-096,27,392,38,481,820,11.708333333333334,281,17,16.529411764705884,3,24,0,409,750,Paragraph
image-096,28,345,76,235,865,10.404255319148936,489,19,25.736842105263158,6,47,0,364,795,Paragraph
image-096,29,310,589,166,905,9,45,14,3.2142857142857144,1,5,0,324,835,Garbage
image-096,30,295,214,514,921,9,72,13,5.538461538461538,1,8,0,308,851,Garbage
